TRADE | BUY=3 SELL=2 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55119 SELL=55118 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55123 SELL=55122 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55125 SELL=55124 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55127 SELL=55126 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55129 SELL=55128 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55133 SELL=55132 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55135 SELL=55134 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55137 SELL=55136 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55139 SELL=55138 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55143 SELL=55142 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55145 SELL=55144 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55147 SELL=55146 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55149 SELL=55148 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55153 SELL=55152 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55155 SELL=55154 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55157 SELL=55156 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55159 SELL=55158 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55163 SELL=55162 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55165 SELL=55164 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55167 SELL=55166 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55169 SELL=55168 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55173 SELL=55172 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55175 SELL=55174 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55177 SELL=55176 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55179 SELL=55178 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55183 SELL=55182 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55185 SELL=55184 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55187 SELL=55186 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55189 SELL=55188 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55193 SELL=55192 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55195 SELL=55194 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55197 SELL=55196 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55199 SELL=55198 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55203 SELL=55202 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55205 SELL=55204 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55207 SELL=55206 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55209 SELL=55208 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55213 SELL=55212 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55215 SELL=55214 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55217 SELL=55216 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55219 SELL=55218 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55223 SELL=55222 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55225 SELL=55224 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55227 SELL=55226 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55229 SELL=55228 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55233 SELL=55232 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55235 SELL=55234 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55237 SELL=55236 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55239 SELL=55238 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55243 SELL=55242 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55245 SELL=55244 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55247 SELL=55246 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55249 SELL=55248 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55253 SELL=55252 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55255 SELL=55254 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55257 SELL=55256 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55259 SELL=55258 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55263 SELL=55262 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55265 SELL=55264 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55267 SELL=55266 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55269 SELL=55268 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55273 SELL=55272 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55275 SELL=55274 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55277 SELL=55276 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55279 SELL=55278 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55283 SELL=55282 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55285 SELL=55284 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55287 SELL=55286 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55289 SELL=55288 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55293 SELL=55292 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55295 SELL=55294 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55297 SELL=55296 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55299 SELL=55298 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55303 SELL=55302 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55305 SELL=55304 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55307 SELL=55306 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55309 SELL=55308 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55313 SELL=55312 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55315 SELL=55314 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55317 SELL=55316 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55319 SELL=55318 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55323 SELL=55322 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55325 SELL=55324 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55327 SELL=55326 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55329 SELL=55328 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55333 SELL=55332 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55335 SELL=55334 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55337 SELL=55336 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55339 SELL=55338 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55343 SELL=55342 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55345 SELL=55344 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55347 SELL=55346 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55349 SELL=55348 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55353 SELL=55352 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55355 SELL=55354 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55357 SELL=55356 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55359 SELL=55358 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55363 SELL=55362 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55365 SELL=55364 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55367 SELL=55366 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55369 SELL=55368 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55373 SELL=55372 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55375 SELL=55374 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55377 SELL=55376 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55379 SELL=55378 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55383 SELL=55382 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55385 SELL=55384 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55387 SELL=55386 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55389 SELL=55388 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55393 SELL=55392 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55395 SELL=55394 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55397 SELL=55396 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55399 SELL=55398 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55403 SELL=55402 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55405 SELL=55404 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55407 SELL=55406 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55409 SELL=55408 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55413 SELL=55412 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55415 SELL=55414 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55417 SELL=55416 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55419 SELL=55418 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55423 SELL=55422 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55425 SELL=55424 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55427 SELL=55426 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55429 SELL=55428 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55433 SELL=55432 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55435 SELL=55434 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55437 SELL=55436 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55439 SELL=55438 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55443 SELL=55442 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55445 SELL=55444 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55447 SELL=55446 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55449 SELL=55448 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55453 SELL=55452 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55455 SELL=55454 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55457 SELL=55456 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55459 SELL=55458 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55463 SELL=55462 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55465 SELL=55464 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55467 SELL=55466 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55469 SELL=55468 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55473 SELL=55472 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55475 SELL=55474 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55477 SELL=55476 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55479 SELL=55478 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55483 SELL=55482 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55485 SELL=55484 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55487 SELL=55486 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55489 SELL=55488 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55493 SELL=55492 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55495 SELL=55494 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55497 SELL=55496 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55499 SELL=55498 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55503 SELL=55502 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55505 SELL=55504 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55507 SELL=55506 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55509 SELL=55508 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55513 SELL=55512 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55515 SELL=55514 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55517 SELL=55516 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55519 SELL=55518 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55523 SELL=55522 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55525 SELL=55524 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55527 SELL=55526 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55529 SELL=55528 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55533 SELL=55532 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55535 SELL=55534 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55537 SELL=55536 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55539 SELL=55538 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55543 SELL=55542 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55545 SELL=55544 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55547 SELL=55546 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55549 SELL=55548 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55553 SELL=55552 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55555 SELL=55554 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55557 SELL=55556 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55559 SELL=55558 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55563 SELL=55562 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55565 SELL=55564 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55567 SELL=55566 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55569 SELL=55568 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55573 SELL=55572 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55575 SELL=55574 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55577 SELL=55576 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55579 SELL=55578 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55583 SELL=55582 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55585 SELL=55584 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55587 SELL=55586 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55589 SELL=55588 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55593 SELL=55592 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55595 SELL=55594 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55597 SELL=55596 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55599 SELL=55598 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55603 SELL=55602 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55605 SELL=55604 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55607 SELL=55606 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55609 SELL=55608 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55613 SELL=55612 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55615 SELL=55614 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55617 SELL=55616 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55619 SELL=55618 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55623 SELL=55622 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55625 SELL=55624 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55627 SELL=55626 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55629 SELL=55628 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55633 SELL=55632 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55635 SELL=55634 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55637 SELL=55636 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55639 SELL=55638 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55643 SELL=55642 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55645 SELL=55644 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55647 SELL=55646 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55649 SELL=55648 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55653 SELL=55652 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55655 SELL=55654 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55657 SELL=55656 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55659 SELL=55658 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55663 SELL=55662 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55665 SELL=55664 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55667 SELL=55666 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55669 SELL=55668 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55673 SELL=55672 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55675 SELL=55674 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55677 SELL=55676 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55679 SELL=55678 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55683 SELL=55682 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55685 SELL=55684 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55687 SELL=55686 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55689 SELL=55688 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55693 SELL=55692 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55695 SELL=55694 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55697 SELL=55696 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55699 SELL=55698 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55703 SELL=55702 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55705 SELL=55704 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55707 SELL=55706 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55709 SELL=55708 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55713 SELL=55712 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55715 SELL=55714 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55717 SELL=55716 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55719 SELL=55718 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55723 SELL=55722 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55725 SELL=55724 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55727 SELL=55726 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55729 SELL=55728 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55733 SELL=55732 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55735 SELL=55734 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55737 SELL=55736 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55739 SELL=55738 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55743 SELL=55742 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55745 SELL=55744 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55747 SELL=55746 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55749 SELL=55748 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55753 SELL=55752 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55755 SELL=55754 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55757 SELL=55756 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55759 SELL=55758 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55763 SELL=55762 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55765 SELL=55764 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55767 SELL=55766 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55769 SELL=55768 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55773 SELL=55772 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55775 SELL=55774 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55777 SELL=55776 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55779 SELL=55778 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55783 SELL=55782 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55785 SELL=55784 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55787 SELL=55786 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55789 SELL=55788 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55793 SELL=55792 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55795 SELL=55794 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55797 SELL=55796 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55799 SELL=55798 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55803 SELL=55802 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55805 SELL=55804 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55807 SELL=55806 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55809 SELL=55808 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55813 SELL=55812 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55815 SELL=55814 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55817 SELL=55816 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55819 SELL=55818 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55823 SELL=55822 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55825 SELL=55824 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55827 SELL=55826 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55829 SELL=55828 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55833 SELL=55832 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55835 SELL=55834 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55837 SELL=55836 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55839 SELL=55838 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55843 SELL=55842 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55845 SELL=55844 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55847 SELL=55846 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55849 SELL=55848 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55853 SELL=55852 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55855 SELL=55854 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55857 SELL=55856 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55859 SELL=55858 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55863 SELL=55862 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55865 SELL=55864 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55867 SELL=55866 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55869 SELL=55868 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55873 SELL=55872 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55875 SELL=55874 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55877 SELL=55876 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55879 SELL=55878 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55883 SELL=55882 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55885 SELL=55884 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55887 SELL=55886 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55889 SELL=55888 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55893 SELL=55892 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55895 SELL=55894 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55897 SELL=55896 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55899 SELL=55898 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55903 SELL=55902 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55905 SELL=55904 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55907 SELL=55906 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55909 SELL=55908 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55913 SELL=55912 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55915 SELL=55914 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55917 SELL=55916 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=55919 SELL=55918 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=55923 SELL=55922 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=55925 SELL=55924 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=55927 SELL=55926 SYMBOL=AAPL PRICE=105 QTY=10
